timestamp,src_ip,dst_ip,protocol,size
1776062482.1179023,52.111.236.31,10.52.3.136,6,470
1776062482.1183906,52.114.113.249,10.52.3.136,17,148
1776062482.1188383,52.114.113.249,10.52.3.136,17,159
1776062482.119335,52.114.113.249,10.52.3.136,17,114
1776062482.119672,52.114.113.249,10.52.3.136,17,154
1776062482.1203272,10.52.3.136,52.111.236.85,6,155
1776062482.1208558,10.52.3.136,52.111.236.85,6,1494
1776062482.121412,10.52.3.136,52.111.236.85,6,1494
1776062482.1218398,10.52.3.136,52.111.236.85,6,1494
1776062482.122349,10.52.3.136,52.111.236.85,6,1494
1776062482.1227722,10.52.3.136,52.111.236.85,6,1494
1776062482.1231503,10.52.3.136,52.111.236.85,6,1494
1776062482.1234887,10.52.3.136,52.111.236.85,6,517
1776062482.124779,52.114.113.249,10.52.3.136,17,157
1776062482.1264787,52.123.135.20,10.52.3.136,6,1514
1776062482.1269116,52.123.135.20,10.52.3.136,6,484
1776062482.1272116,10.52.3.136,52.123.135.20,6,54
1776062482.1281319,10.52.3.136,52.123.135.20,6,306
1776062482.143471,52.114.113.249,10.52.3.136,17,154
1776062482.157039,52.111.236.85,10.52.3.136,6,325
1776062482.1575036,52.114.113.249,10.52.3.136,17,161
1776062482.1578848,10.52.3.136,52.111.236.31,6,54
1776062482.1984067,10.52.3.136,52.111.236.85,6,54
1776062482.2074332,52.114.113.249,10.52.3.136,17,148
1776062482.2081976,52.114.113.249,10.52.3.136,17,154
1776062482.2090206,52.123.134.245,10.52.3.136,6,1514
1776062482.2096453,52.123.134.245,10.52.3.136,6,1514
1776062482.2100813,52.123.134.245,10.52.3.136,6,1514
1776062482.2104182,10.52.3.136,52.123.134.245,6,54
1776062482.211021,52.123.134.245,10.52.3.136,6,545
1776062482.211568,52.114.113.249,10.52.3.136,17,154
1776062482.2119777,10.52.3.136,52.123.134.245,6,54
1776062482.212508,10.52.3.136,52.123.134.245,6,341
1776062482.2129421,10.52.3.136,52.123.134.245,6,105
1776062482.2307444,52.111.236.31,10.52.3.136,6,471
1776062482.2372134,10.52.4.73,239.255.255.250,17,218
1776062482.2410185,52.123.129.14,10.52.3.136,6,350
1776062482.2430933,52.114.113.249,10.52.3.136,17,152
1776062482.2655427,10.52.3.136,52.111.236.31,6,54
1776062482.279791,10.52.3.136,52.123.129.14,6,54
1776062482.300518,10.52.1.42,224.0.0.251,17,288
1776062482.3189707,52.114.113.249,10.52.3.136,17,159
1776062482.319374,52.123.135.20,10.52.3.136,6,60
1776062482.3198605,52.114.113.249,10.52.3.136,17,164
1776062482.3203475,52.111.236.85,10.52.3.136,6,60
1776062482.3208153,52.111.236.85,10.52.3.136,6,60
1776062482.321823,52.111.236.85,10.52.3.136,6,189
1776062482.3222604,52.114.113.249,10.52.3.136,17,154
1776062482.322599,52.114.113.249,10.52.3.136,17,149
1776062482.3230214,52.114.113.249,10.52.3.136,17,568
1776062482.3259218,52.114.113.249,10.52.3.136,17,150
1776062482.4017675,10.52.3.136,52.111.236.85,6,54
1776062482.4249887,52.114.113.249,10.52.3.136,17,150
1776062482.4255602,52.123.134.245,10.52.3.136,6,60
1776062482.4277906,52.123.134.245,10.52.3.136,6,94
1776062482.428346,52.114.113.249,10.52.3.136,17,146
1776062482.4287775,52.114.113.249,10.52.3.136,17,149
1776062482.4291835,52.111.236.31,10.52.3.136,6,472
1776062482.4296513,52.114.113.249,10.52.3.136,17,155
1776062482.4612527,10.52.3.136,52.123.134.245,6,54
1776062482.4615815,10.52.3.136,52.111.236.31,6,54
1776062482.474132,52.114.113.249,10.52.3.136,17,163
1776062482.4752192,52.123.135.20,10.52.3.136,6,1514
1776062482.475658,52.123.135.20,10.52.3.136,6,484
1776062482.4761248,52.114.113.249,10.52.3.136,17,163
1776062482.476523,10.52.3.136,52.123.135.20,6,54
1776062482.477011,10.52.3.136,52.123.135.20,6,306
1776062482.4845383,52.114.113.249,10.52.3.136,17,154
1776062482.4966817,10.52.2.241,239.255.255.250,17,211
1776062482.4974809,10.52.2.241,239.255.255.250,17,212
1776062482.501666,10.52.3.136,104.208.16.95,6,169
1776062482.5022402,10.52.3.136,104.208.16.95,6,93
1776062482.5028532,10.52.3.136,104.208.16.95,6,1494
1776062482.5033512,10.52.3.136,104.208.16.95,6,1019
1776062482.5073285,52.114.113.249,10.52.3.136,17,154
1776062482.625384,52.114.113.249,10.52.3.136,17,163
1776062482.6258035,52.114.113.249,10.52.3.136,17,152
1776062482.6261704,52.114.113.249,10.52.3.136,17,149
1776062482.6265306,52.114.113.249,10.52.3.136,17,149
1776062482.626939,52.111.236.31,10.52.3.136,6,471
1776062482.6272917,52.114.113.249,10.52.3.136,17,159
1776062482.6276126,52.114.113.249,10.52.3.136,17,86
1776062482.6280208,52.114.113.249,10.52.3.136,17,1262
1776062482.628389,52.114.113.249,10.52.3.136,17,1262
1776062482.6286976,52.114.113.249,10.52.3.136,17,156
1776062482.629034,52.123.135.20,10.52.3.136,6,60
1776062482.6444287,52.114.113.249,10.52.3.136,17,161
1776062482.6653557,10.52.3.136,52.111.236.31,6,54
1776062482.6766107,52.114.113.249,10.52.3.136,17,157
1776062482.6774497,10.52.2.63,224.0.0.251,17,103
1776062482.6780522,52.114.113.249,10.52.3.136,17,153
1776062482.6947415,52.114.113.249,10.52.3.136,17,151
1776062482.7262273,52.114.113.249,10.52.3.136,17,144
1776062482.7316127,52.114.113.249,10.52.3.136,17,149
1776062482.7432353,104.208.16.95,10.52.3.136,6,60
1776062482.7436597,104.208.16.95,10.52.3.136,6,93
1776062482.743985,104.208.16.95,10.52.3.136,6,60
1776062482.7538579,52.114.113.249,10.52.3.136,17,153
1776062482.756015,52.111.236.31,10.52.3.136,6,471
1776062482.758917,10.52.3.136,52.111.236.85,6,159
1776062482.7593658,10.52.3.136,52.111.236.85,6,1494
1776062482.7598033,10.52.3.136,52.111.236.85,6,1494
1776062482.7601874,10.52.3.136,52.111.236.85,6,1494
1776062482.7606242,10.52.3.136,52.111.236.85,6,1494
1776062482.7610137,10.52.3.136,52.111.236.85,6,1494
1776062482.761392,10.52.3.136,52.111.236.85,6,1494
1776062482.7617226,10.52.3.136,52.111.236.85,6,521
1776062482.7743504,52.114.113.249,10.52.3.136,17,146
1776062482.7831843,10.52.3.136,104.208.16.95,6,54
1776062482.789693,52.114.113.249,10.52.3.136,17,137
1776062482.793975,52.123.135.20,10.52.3.136,6,1514
1776062482.794677,52.123.135.20,10.52.3.136,6,482
1776062482.7951226,10.52.3.136,52.123.135.20,6,54
1776062482.795679,10.52.3.136,52.123.135.20,6,306
1776062482.7970092,10.52.3.136,52.111.236.31,6,54
1776062482.8052685,52.114.113.249,10.52.3.136,17,139
1776062482.8186593,10.52.3.136,172.64.155.209,6,1454
1776062482.8190303,10.52.3.136,172.64.155.209,6,1454
1776062482.8193874,10.52.3.136,172.64.155.209,6,1454
1776062482.819705,10.52.3.136,172.64.155.209,6,1454
1776062482.8201613,10.52.3.136,172.64.155.209,6,911
1776062482.8206854,10.52.3.136,172.64.155.209,6,441
1776062482.822579,52.114.113.249,10.52.3.136,17,144
1776062482.846929,10.52.3.136,52.114.113.249,17,182
1776062482.8580496,52.114.113.249,10.52.3.136,17,149
1776062482.85932,10.52.3.136,52.114.113.249,17,158
1776062482.8605063,10.52.0.11,224.0.0.5,89,106
1776062482.8627918,52.114.113.249,10.52.3.136,17,158
1776062482.8638856,10.52.3.136,52.114.113.249,17,98
1776062482.8643587,10.52.3.136,52.114.113.249,17,1274
1776062482.86475,10.52.3.136,52.114.113.249,17,1274
1776062482.865129,10.52.3.136,52.114.113.249,17,1274
1776062482.865495,10.52.3.136,52.114.113.249,17,1274
1776062482.8836439,52.114.113.249,10.52.3.136,17,143
1776062482.9326944,52.114.113.249,10.52.3.136,17,153
1776062482.9331276,52.111.236.85,10.52.3.136,6,60
1776062482.9334698,52.111.236.85,10.52.3.136,6,89
1776062482.9338195,52.114.113.249,10.52.3.136,17,174
1776062482.9342966,52.111.236.31,10.52.3.136,6,471
1776062482.9346833,52.114.113.249,10.52.3.136,17,157
1776062482.9349732,52.123.135.20,10.52.3.136,6,60
1776062482.935356,10.52.2.241,10.52.63.255,17,243
1776062482.9440873,52.114.113.249,10.52.3.136,17,140
1776062482.9635897,10.52.3.136,52.114.113.249,17,158
1776062482.96401,10.52.3.136,52.114.113.249,17,158
1776062482.9728594,172.64.155.209,10.52.3.136,6,60
1776062482.973196,172.64.155.209,10.52.3.136,6,60
1776062482.9735153,172.64.155.209,10.52.3.136,6,60
1776062482.974172,52.114.113.249,10.52.3.136,17,140
1776062482.9745028,10.52.3.136,52.111.236.85,6,54
1776062482.974798,10.52.3.136,52.111.236.31,6,54
1776062482.9752026,52.114.113.249,10.52.3.136,17,114
1776062482.975704,10.52.3.136,52.114.113.249,17,182
1776062482.9827638,52.114.113.249,10.52.3.136,17,132
1776062483.0331557,172.64.155.209,10.52.3.136,6,493
1776062483.0340006,172.64.155.209,10.52.3.136,6,101
1776062483.0348387,172.64.155.209,10.52.3.136,6,85
1776062483.03752,52.114.113.249,10.52.3.136,17,130
1776062483.0390337,10.52.3.136,172.64.155.209,6,54
1776062483.040575,104.208.16.95,10.52.3.136,6,152
1776062483.0411563,52.114.113.249,10.52.3.136,17,174
1776062483.0415308,52.114.113.249,10.52.3.136,17,129
1776062483.0419617,10.52.3.136,104.208.16.95,6,89
1776062483.042485,10.52.3.136,172.64.155.209,6,89
1776062483.0431786,10.52.3.136,192.168.170.51,17,79
1776062483.0442007,10.52.3.136,192.168.170.51,17,79
1776062483.044755,192.168.170.51,10.52.3.136,17,129
1776062483.0459352,192.168.170.51,10.52.3.136,17,95
1776062483.0464275,10.52.3.136,64.233.184.84,17,1292
1776062483.046779,10.52.3.136,64.233.184.84,17,1292
1776062483.0470376,10.52.3.136,64.233.184.84,17,118
1776062483.047343,52.114.113.249,10.52.3.136,17,136
1776062483.140966,52.114.113.249,10.52.3.136,17,126
1776062483.142507,52.114.113.249,10.52.3.136,17,114
1776062483.1429858,52.114.113.249,10.52.3.136,17,114
1776062483.1433449,52.114.113.249,10.52.3.136,17,126
1776062483.1442049,52.111.236.31,10.52.3.136,6,471
1776062483.1446922,52.114.113.249,10.52.3.136,17,128
1776062483.1452398,52.123.135.20,10.52.3.136,6,1514
1776062483.1455264,52.123.135.20,10.52.3.136,6,483
1776062483.1457913,52.111.236.85,10.52.3.136,6,560
1776062483.146049,52.114.113.249,10.52.3.136,17,174
1776062483.1463475,52.114.113.249,10.52.3.136,17,122
1776062483.14656,10.52.3.136,52.123.135.20,6,54
1776062483.1468115,10.52.3.136,52.123.135.20,6,306
1776062483.1470792,52.114.113.249,10.52.3.136,17,118
1776062483.1676316,52.114.113.249,10.52.3.136,17,116
1776062483.175963,10.52.3.136,64.233.184.84,17,1292
1776062483.1765344,10.52.3.136,64.233.184.84,17,1292
1776062483.176891,10.52.3.136,64.233.184.84,17,1292
1776062483.177221,10.52.3.136,64.233.184.84,17,1292
1776062483.177491,10.52.3.136,52.114.113.249,17,158
1776062483.1809027,10.52.3.136,52.111.236.31,6,54
1776062483.1816432,10.52.3.136,52.111.236.85,6,54
1776062483.1831775,172.64.155.209,10.52.3.136,6,60
1776062483.1834724,52.114.113.249,10.52.3.136,17,116
1776062483.2433577,52.114.113.249,10.52.3.136,17,116
1776062483.2439458,52.114.113.249,10.52.3.136,17,154
1776062483.2443366,52.114.113.249,10.52.3.136,17,121
1776062483.2453053,52.114.113.249,10.52.3.136,17,125
1776062483.342797,52.114.113.249,10.52.3.136,17,122
1776062483.343491,52.114.113.249,10.52.3.136,17,114
1776062483.3439093,52.123.135.20,10.52.3.136,6,60
1776062483.344353,52.111.236.31,10.52.3.136,6,471
1776062483.3449748,52.114.113.249,10.52.3.136,17,121
1776062483.3453925,52.114.113.249,10.52.3.136,17,578
1776062483.3457482,52.114.113.249,10.52.3.136,17,139
1776062483.346488,52.114.113.249,10.52.3.136,17,143
1776062483.3469632,10.52.3.136,52.111.236.85,6,160
1776062483.3481426,10.52.3.136,52.111.236.85,6,1494
1776062483.34859,10.52.3.136,52.111.236.85,6,1494
1776062483.349804,10.52.3.136,52.111.236.85,6,1494
1776062483.3502808,10.52.3.136,52.111.236.85,6,1494
1776062483.3506367,10.52.3.136,52.111.236.85,6,1494
1776062483.3509586,10.52.3.136,52.111.236.85,6,708
1776062483.3512716,52.114.113.249,10.52.3.136,17,146
1776062483.3665295,52.114.113.249,10.52.3.136,17,136
1776062483.3799112,104.208.16.95,10.52.3.136,6,60
1776062483.383439,10.52.3.136,52.111.236.31,6,54
1776062483.3842146,52.114.113.249,10.52.3.136,17,146
1776062483.4432573,10.52.3.136,64.233.184.84,17,1292
1776062483.4437215,52.114.113.249,10.52.3.136,17,140
1776062483.444042,52.114.113.249,10.52.3.136,17,148
1776062483.444396,64.233.184.84,10.52.3.136,17,82
1776062483.4447012,52.114.113.249,10.52.3.136,17,146
1776062483.4452894,10.52.2.140,224.0.0.251,17,87
1776062483.4471745,52.111.236.31,10.52.3.136,6,470
1776062483.4478288,52.114.113.249,10.52.3.136,17,146
1776062483.4574778,64.233.184.84,10.52.3.136,17,1086
1776062483.4605546,52.123.135.20,10.52.3.136,6,1514
1776062483.4608977,52.123.135.20,10.52.3.136,6,482
1776062483.4611216,10.52.3.136,52.123.135.20,6,54
1776062483.4622412,10.52.3.136,52.123.135.20,6,306
1776062483.4640725,52.114.113.249,10.52.3.136,17,145
1776062483.4862502,52.114.113.249,10.52.3.136,17,150
1776062483.4887483,10.52.3.136,52.111.236.31,6,54
1776062483.4943914,52.111.236.85,10.52.3.136,6,60
1776062483.4948096,52.111.236.85,10.52.3.136,6,60
1776062483.4961336,52.111.236.85,10.52.3.136,6,190
1776062483.5056689,52.114.113.249,10.52.3.136,17,148
1776062483.5078661,10.52.2.241,239.255.255.250,17,211
1776062483.5085008,10.52.2.241,239.255.255.250,17,212
1776062483.5272033,52.114.113.249,10.52.3.136,17,150
1776062483.5365736,10.52.3.136,52.111.236.85,6,54
1776062483.5455878,10.52.3.136,64.233.184.84,17,1292
1776062483.552703,52.114.113.249,10.52.3.136,17,156
1776062483.6552305,52.114.113.249,10.52.3.136,17,148
1776062483.6556482,64.233.184.84,10.52.3.136,17,84
1776062483.656233,52.114.113.249,10.52.3.136,17,148
1776062483.6571078,52.114.113.249,10.52.3.136,17,585
1776062483.658539,52.123.135.20,10.52.3.136,6,60
1776062483.6596637,52.114.113.249,10.52.3.136,17,148
1776062483.6601772,10.52.3.136,64.233.184.84,17,1292
1776062483.660628,52.114.113.249,10.52.3.136,17,152
1776062483.6611474,52.114.113.249,10.52.3.136,17,153
1776062483.661721,10.52.3.136,64.233.184.84,17,1292
1776062483.6653802,52.114.113.249,10.52.3.136,17,143
1776062483.67795,10.52.3.136,64.233.184.84,17,1292
1776062483.6891255,10.52.3.136,104.208.16.95,6,169
1776062483.6896124,10.52.3.136,104.208.16.95,6,1494
1776062483.6900382,10.52.3.136,104.208.16.95,6,1441
1776062483.6980112,52.114.113.249,10.52.3.136,17,144
1776062483.6984546,52.111.236.31,10.52.3.136,6,471
1776062483.6997492,10.52.3.136,52.111.236.85,6,156
1776062483.700407,10.52.3.136,52.111.236.85,6,1494
1776062483.7009654,10.52.3.136,52.111.236.85,6,1494
1776062483.701291,10.52.3.136,52.111.236.85,6,1494
1776062483.7016194,10.52.3.136,52.111.236.85,6,1494
1776062483.7026057,10.52.3.136,52.111.236.85,6,1494
1776062483.703046,10.52.3.136,52.111.236.85,6,1494
1776062483.7034712,10.52.3.136,52.111.236.85,6,1428
1776062483.7045996,52.114.113.249,10.52.3.136,17,150
1776062483.7394617,10.52.3.136,52.111.236.31,6,54
1776062483.7579978,52.114.113.249,10.52.3.136,17,148
1776062483.7584493,52.114.113.249,10.52.3.136,17,152
1776062483.7633426,52.114.113.249,10.52.3.136,17,152
1776062483.7692919,64.233.184.84,10.52.3.136,17,1086
1776062483.8108852,10.52.3.136,140.82.114.21,6,66
1776062483.8221447,52.114.113.249,10.52.3.136,17,154
1776062483.8228526,64.233.184.84,10.52.3.136,17,1292
1776062483.823297,64.233.184.84,10.52.3.136,17,1292
1776062483.823814,64.233.184.84,10.52.3.136,17,1292
1776062483.8242588,64.233.184.84,10.52.3.136,17,1292
1776062483.8246782,64.233.184.84,10.52.3.136,17,1292
1776062483.8250446,64.233.184.84,10.52.3.136,17,324
1776062483.8253894,64.233.184.84,10.52.3.136,17,994
1776062483.8256717,52.114.113.249,10.52.3.136,17,152
1776062483.826683,64.233.184.84,10.52.3.136,17,1292
1776062483.827342,52.123.135.20,10.52.3.136,6,1514
1776062483.8276498,52.123.135.20,10.52.3.136,6,484
1776062483.8278646,10.52.3.136,52.123.135.20,6,54
1776062483.8281953,10.52.3.136,64.233.184.84,17,120
1776062483.828448,10.52.3.136,64.233.184.84,17,73
1776062483.8287277,10.52.3.136,64.233.184.84,17,915
1776062483.8289785,10.52.3.136,52.123.135.20,6,306
1776062483.8293345,52.114.113.249,10.52.3.136,17,147
1776062483.9590294,52.114.113.249,10.52.3.136,17,147
1776062483.959424,52.111.236.85,10.52.3.136,6,60
1776062483.959746,52.111.236.85,10.52.3.136,6,60
1776062483.9601736,52.111.236.85,10.52.3.136,6,60
1776062483.9606848,52.111.236.85,10.52.3.136,6,190
1776062483.96134,52.114.113.249,10.52.3.136,17,148
1776062483.9619281,52.111.236.31,10.52.3.136,6,470
1776062483.9623845,52.114.113.249,10.52.3.136,17,145
1776062483.9627118,52.114.113.249,10.52.3.136,17,149
1776062483.9630296,64.233.184.84,10.52.3.136,17,324
1776062483.96332,52.114.113.249,10.52.3.136,17,141
1776062483.9635713,104.208.16.95,10.52.3.136,6,60
1776062483.9638302,104.208.16.95,10.52.3.136,6,153
1776062483.964181,52.114.113.249,10.52.3.136,17,149
1776062483.9644651,64.233.184.84,10.52.3.136,17,163
1776062483.96476,64.233.184.84,10.52.3.136,17,604
1776062483.965019,64.233.184.84,10.52.3.136,17,64
1776062483.9652364,10.52.3.136,52.111.236.85,6,54
1776062483.9654884,10.52.3.136,64.233.184.84,17,197
1776062483.965788,10.52.3.136,64.233.184.84,17,75
1776062483.9660368,10.52.3.136,64.233.184.84,17,115
1776062483.966292,10.52.3.136,64.233.184.84,17,73
1776062483.9665167,52.123.135.20,10.52.3.136,6,60
1776062483.9668038,52.114.113.249,10.52.3.136,17,145
1776062483.9971046,10.52.3.136,52.111.236.31,6,54
1776062483.9975712,10.52.3.136,104.208.16.95,6,54
1776062484.0057287,52.114.113.249,10.52.3.136,17,142
1776062484.0060563,52.114.113.249,10.52.3.136,17,140
1776062484.029039,10.52.3.136,52.114.113.249,17,158
1776062484.0391898,52.114.113.249,10.52.3.136,17,130
1776062484.0395558,140.82.114.21,10.52.3.136,6,66
1776062484.0399199,10.52.3.136,140.82.114.21,6,54
1776062484.0403023,10.52.3.136,140.82.114.21,6,571
1776062484.0406778,52.111.236.31,10.52.3.136,6,470
1776062484.0437372,10.52.3.136,52.111.236.85,6,161
1776062484.0442476,10.52.3.136,52.111.236.85,6,1494
1776062484.0446596,10.52.3.136,52.111.236.85,6,1494
1776062484.0450964,10.52.3.136,52.111.236.85,6,1494
1776062484.045498,10.52.3.136,52.111.236.85,6,1494
1776062484.0458937,10.52.3.136,52.111.236.85,6,1494
1776062484.046265,10.52.3.136,52.111.236.85,6,1494
1776062484.0465834,10.52.3.136,52.111.236.85,6,525
1776062484.0468473,10.52.0.3,224.0.0.5,89,106
1776062484.0471828,52.114.113.249,10.52.3.136,17,125
1776062484.065267,52.114.113.249,10.52.3.136,17,123
1776062484.0812044,10.52.3.136,52.111.236.31,6,54
1776062484.083537,52.114.113.249,10.52.3.136,17,146
1776062484.085187,64.233.184.84,10.52.3.136,17,67
1776062484.0854974,64.233.184.84,10.52.3.136,17,65
1776062484.0883038,10.52.2.114,224.0.0.251,17,531
1776062484.1051571,52.114.113.249,10.52.3.136,17,151
1776062484.160369,140.82.114.21,10.52.3.136,6,60
1776062484.161125,52.114.113.249,10.52.3.136,17,158
1776062484.1622477,52.114.113.249,10.52.3.136,17,114
1776062484.1627495,52.123.135.20,10.52.3.136,6,1514
1776062484.1631355,52.123.135.20,10.52.3.136,6,484
1776062484.1641145,52.114.113.249,10.52.3.136,17,161
1776062484.1644301,10.52.3.136,52.123.135.20,6,54
1776062484.164915,10.52.3.136,52.123.135.20,6,306
1776062484.1723754,52.114.113.249,10.52.3.136,17,159
1776062484.239227,10.52.3.136,52.114.113.249,17,158
1776062484.2396343,10.52.3.136,52.114.113.249,17,158
1776062484.2474856,52.114.113.249,10.52.3.136,17,174
1776062484.2481015,52.114.113.249,10.52.3.136,17,159
1776062484.2487323,52.111.236.85,10.52.3.136,6,60
1776062484.249883,52.111.236.85,10.52.3.136,6,190
1776062484.2503562,52.114.113.249,10.52.3.136,17,155
1776062484.250737,52.114.113.249,10.52.3.136,17,154
1776062484.2510998,52.111.236.31,10.52.3.136,6,471
1776062484.2514486,52.114.113.249,10.52.3.136,17,154
1776062484.2543166,10.52.3.224,239.255.255.250,17,179
1776062484.260092,140.82.114.21,10.52.3.136,6,1490
1776062484.2605574,140.82.114.21,10.52.3.136,6,1490
1776062484.2607994,10.52.3.136,140.82.114.21,6,54
1776062484.2613306,140.82.114.21,10.52.3.136,6,1278
1776062484.2648745,140.82.114.21,10.52.3.136,6,1490
1776062484.2652025,140.82.114.21,10.52.3.136,6,481
1776062484.2661843,52.114.113.249,10.52.3.136,17,158
1776062484.266473,10.52.3.136,140.82.114.21,6,54
1776062484.2668157,10.52.3.136,140.82.114.21,6,1490
1776062484.2671762,10.52.3.136,140.82.114.21,6,1490
1776062484.2675388,10.52.3.136,140.82.114.21,6,1490
1776062484.2678447,10.52.3.136,140.82.114.21,6,965
1776062484.2883093,10.52.3.136,52.111.236.85,6,54
1776062484.288618,10.52.3.136,52.111.236.31,6,54
1776062484.2990837,52.114.113.249,10.52.3.136,17,174
1776062484.2994933,52.114.113.249,10.52.3.136,17,161
1776062484.2998986,10.52.3.136,52.114.113.249,17,178
1776062484.301504,52.123.135.20,10.52.3.136,6,60
1776062484.3053815,52.114.113.249,10.52.3.136,17,163
1776062484.31109,52.114.113.249,10.52.3.136,17,114
1776062484.3113854,52.114.113.249,10.52.3.136,17,114
1776062484.3250904,52.114.113.249,10.52.3.136,17,159
1776062484.3386564,10.52.2.140,10.52.63.255,17,110
